1A_5B_C2	898	0.002603201	0.00001	0.066561254	-237.1808381
1A_5B_C3	1299	0.00001	0.00001	0.018703485	-187.722972
1A_5B_C5	1524	0.00001	0.00001	0.003895453	-162.3188916
1A_5B_C6	1484	0.001689356	0.00001	0.013950467	-203.8801595
1A_5B_C7	1467	0.00001	0.00001	0.01888417	-215.6977217
1A_5B_C8	1542	0.00001	0.00001	0.00617927	-171.0125106
1A_5B_D10	1407	0.00001	0.00001	0.010807508	-165.1396212
1A_5B_D11	1609	0.00001	0.00001	0.007917641	-186.3093977
1A_5B_D12	1547	0.002128062	0.00001	0.009544797	-168.7724677
1A_5B_D1	1426	0.00001	0.00001	0.020405833	-201.8754745
1A_5B_D3	1417	0.00001	0.00001	0.023125989	-219.480303
1A_5B_D4	1420	0.00001	0.00001	0.008076972	-132.6743078
1A_5B_D5	1570	0.000348687	0.00001	0.016686005	-197.2479549
1A_5B_D6	1499	0.002016651	0.00001	0.011900992	-222.1535613
1A_5B_D7	1502	0.001218635	0.00001	0.014715818	-199.051483
1A_5B_D8	1625	0.00001	0.00001	0.003411684	-157.9095748
